"address";"value"
"dHPToMzEumTsYFx5r13ZupsbuqxjqsRgF2";"1.28804111"
"dV9yQbNj7vDtYujz6kTHqBJt5TLnCtSBVB";"1.28785201"
"dXzE5tSiR4SqWRKQAEvRZdsxzduJqosn8S";"1.28401101"
"dEyB6LifRViicyjsuWxuSmQsdH2wu22NVt";"1.28082101"
"dbDqc6t318aB9DrMSDAqFC6TaQSszBwsFr";"1.27844901"
"dWF3AnUq9Stw45z3iXHnbtGo4Hf5HqjFoy";"1.27737231"
"dXgve5GF9eoxAJonmb4zRoT1qQAMqkuGJ3";"1.27131401"
"dJorrYgorgUnBZfXokDVB9v3RzDXhoNhvd";"1.27000001"
"dFUG4oqybWGX8LXZeQJ7tHAK1R8fBCRpQ7";"1.26730501"
"dSuC9gmXbryVs2MsoMLP22LnaVs5UpUxrj";"1.26400701"
"dccW5NuiXQyHRjgC7AM9Ke5CUu6dA3qgGE";"1.25998003"
"dHy2tNN72DkiKmnLffz6obFrWwf5xnFeEc";"1.25447001"
"dFQeH1HViKyNTBmtfdFJQqeabiswdz78z8";"1.25443501"
"dVkrVBPU84kuo37ryJiNyBMGjfAuuAuU9M";"1.25362201"
"dXdeUNjdH9PzuYWsZz7nuZ7opcSc61mP6F";"1.25205901"
"dZWmdzMKAtS9iwY9QoAZFVHXtZ9GGC1fBw";"1.25160001"
"dXPVTnqAiKYV5cCcuYAvWAhHjiKy3pcKy8";"1.24997164"
"dV4WqhFyGgR38qQXR2CoKZSkyJhon5gGUk";"1.24780001"
"dRoYH1jW7vczQHb4eYEZwfypsGuXdd2yLe";"1.24550601"
"dJkUT6tymp8gktcEDJ1TiHwe31Xkadj5yT";"1.24449201"
"dW1rb88CNkurhLWqLJ1eXqqqTKdL3Bgcnc";"1.24288501"
"dFXQagVFRnvEuHdcjcKMskTqgqpwRifJKQ";"1.23774201"
"dYLfgVvYsmrfNE76KKqoVJvVLuuLPRzAEr";"1.23616301"
"dMbjeg8BuXHH4VCNEMe9Emh6eLUWFUWSrN";"1.23071695"
"dEsSCCjBBjAMupub5P8BS5FtQHZS63W38b";"1.23032601"
"dafzXHe88o5BiMTEH8CawTU6BJPExxALDw";"1.22971701"
"dPRKTTJqBqGmWGN1VZGWkzPoFEBmfFKXQZ";"1.22906501"
"dEJgTfwtAeEzSPoWEPp6D1g2m4YKQzxYNd";"1.22341373"
"dLr4v8kPh1WHppC8i1Ebok2bABLyvPLXGc";"1.22172116"
"dEKeMevST9gimJq7Z9CABucJ2y58cxWicR";"1.2189048"
"dS877ELH7NjJ2QzP59QFPvXwmxyMCyPz1E";"1.21447501"
"dK6RfS3ZgkxHJRxLe1qzeh5ojBRRv352Fk";"1.21338053"
"dKCSFtVJC1iyqQ4t7zgZXRnWt1QtzMzMUR";"1.21129379"
"dREe3FSVFZhpYmk7qAqpCSKutzuyXGmavt";"1.20529701"
"dJ5B6dZfpfZQGaAP95g2SEQ4Fbp3aLhu3W";"1.20475501"
"dSw17eXyzuQ785vBpYyVR5DNhBB1qWgJwx";"1.20407001"
"dMP8Qi2sPPk1Durv7FbzpnQSnB4vmViRHB";"1.20400001"
"dYEknrd56cmcygQU8RMQXky7GQkpBAXdpa";"1.20290901"
"dTHP1kCwvTeK9ZReam8segUgeo6y3LvZFV";"1.20286401"
"dK1R4Wu5cu9oRmzPn58bTgosPyfQpMKiSq";"1.20009701"
"dLiL8m4UCAgGr5JgW3z5Zvtcnu9Qi7JM9F";"1.20000001"
"dH715aHC2XrE8nbEnEZesJTaxFwGLTombM";"1.20000001"
"dQzm8dDLhW6Kpys32cWz65fU3ArA3WPruk";"1.20000001"
"dZJEzHD7TyCngu3TKq1o2D2Azv3hQ4ofuU";"1.20000001"
"dNJ2afWL6AUdYPN9MnKSdFYFaHwkwo8fxk";"1.19890001"
"dURNUawwyhLceeSnvy5e3e9oyB3KtNCgGK";"1.19853201"
"dSRmwX46m3HPR6t7t1pP5hh3g4bzTbHWME";"1.19791347"
"dSNXCZdSWdP9R5SsATrd8FfXfrYe9bjPoU";"1.19768301"
"dbGBxsUoZowffjoY6KqNjDre3jqhjKsfTS";"1.19735801"
"dZggMsqRfkieZQGsP3jS74urbefw7V4juj";"1.19680901"
"dJhe5HVK9Abupaeb2gqCRfAPAHrLTKuMze";"1.19400001"
"dPvmFhcyEJCf6xygNFHRtGN5tHQYciX5ZM";"1.19363901"
"dbcNYuQJMFa5bQccKHHJXxNtt4rRvzuYRA";"1.18896201"
"dQZju8fMaUdxyYYQDDpTHBT4Lvw6Z2fVxd";"1.18789201"
"dWUyzw6nyfje2eheb9Y1dUChyPaF8EK5NN";"1.18629201"
"da4yQaXfczDmCbhyt3nbZHnLdCPk4VUBun";"1.18028513"
"dP1EcEcMZM1Yb9fcSZzf8dDxHZPtKq5jun";"1.17600001"
"dMCoB9FEz8vmxaPubZSFRDt3Ab1zrio4JV";"1.17365501"
"dLRZLNup5DDEVAPNLBezJDiZkBER7nGrZM";"1.17270701"
"dEQXakY3caWkhiyyBJqL5JBhdzC9hdAkq5";"1.17262701"
"dGCnBvGKxXHAXgXqp4uABGPW3UetYuBcmz";"1.17167501"
"dUt1SojnhwdC6CUgTr13ZX9v7Xn7V6mHT7";"1.16454101"
"dNG22zBfK7CGamcQkJ8Rw46cQ7AzwRnZBw";"1.16451501"
"dUesgJbbDTXqk1f3XZAVb2mAedwAe8c76F";"1.16319901"
"dYxMTztHMFgEk8yBbNZ8wHZVa78Q8TshDn";"1.16100601"
"dThWYT1pXzLYS7DmbuaTjEvaH7edDNUVPi";"1.15900746"
"dGMrfEjAv1P7aNbcT8NxUCruUKnCeitRyK";"1.15887401"
"dHkNEE5wzgiWixKammoqQ9SrQKrFy5kGg9";"1.15800201"
"dVMevm9U4z7TuTNWR1c2RzcjqbWFUp3gmN";"1.15790701"
"dL2mdRJ7FcrPtiaziCzaz1m4B2Wp9FJ1pS";"1.15345501"
"dVnvSQZ1wwgzRVMiEXRZ2JT3xW1hK44dRg";"1.15046401"
"dLUJq3ejcgFhua5JqNFEoEPvwy5yiG5cAX";"1.14939101"
"dKvr6cFGza6yNSSK4VG8cSKfHdQ8NQpVEN";"1.14777332"
"dSeBKYKL6cJvPyLhzQ3KQxhZ41qGN2Qbga";"1.14738201"
"dWUY5mrRh412sxdWZ2w1fsbDrZ6PSj4qxC";"1.14646501"
"dV67ZGwXNf5aTVf9d2nLwDJdWmFkYsrvei";"1.14396101"
"dM3KUgLJpacxkzG1f7ePoUjnFLfvuURJa1";"1.14287801"
"dStVdY1uodACizvvnwLWxrBSpF3nHVLQxq";"1.14214601"
"dMyPSVB1wk4PDzcWrf18FqmyDeHVPh5dAW";"1.14088862"
"dH8wrn1VVbySBxdTz3JeBa3jjtXxe3wctA";"1.14044801"
"dEwLcrD15kJAmpRTdy4qdLRLadb2gVppbu";"1.12749101"
"dSesWqWjpwWib7h1CZ7jFR2vW4KrPxBcJd";"1.12480743"
"dLjm6sEoq1mn8TYLNi7XYyzzVGnULeMBgo";"1.12328701"
"dDwZGNX6A6fe45AdUJmzk8zHH1cHbGvLxv";"1.12265101"
"dWyDZZYGMpjpkDvufVU8ECee4R5BJujBfr";"1.12084501"
"dWZL2m8Cih63JbTDcx71ypDwT9H4m2JZAt";"1.12023401"
"dRSZuoCKCNsEB7wycHNY1giH8CmBmE8qkV";"1.11847179"
"dGnYJbwG3xCEbSrnzVdyJYL1yi75pUhSat";"1.11752701"
"dRtJa1cLh2UVAZuMYrHoUCHVUBrMNjvWiP";"1.11438501"
"dRwCtLrieM4GHEh6mWMXY2sqZfzMhMBU4L";"1.11348701"
"dZWicHn3c9x6BmtdaiYJK7gaMPuKV6bSex";"1.11111101"
"dFJ8s8RnHuP24cghuMYdTsjbgd3uot3us5";"1.10883072"
"dY3cZ1iwnzZejfjW5bYdnnrJP8BrXg62NL";"1.10762901"
"dXx7qDRGRN9L4mAjdp3u54XugaHh5oMyon";"1.10740901"
"darYscGbDpTuwf5VxFtVMmCgfjV9jVN16X";"1.10637255"
"dNku9RSMPf911vQA1p8YRL24ksTVji4HqS";"1.10522336"
"dFVJ223QBA658uHXhD99EgfNDsjN4TqtoY";"1.10421501"
"dR1sB4gF6nykepAE9beCmHDvA3FTJ21skh";"1.10300201"
"daHqnhvyVWdvd2zEJVmkV5czxDskfHDf8d";"1.10291201"
"dUCtJ7B78YARR2YFV9aXNvFMWajMzzNA8o";"1.10237279"
"dTTZMgQr85PPhzr3nzZicW26rUqjXrE3qs";"1.10080601"
"dYmwQtARjVQEoWL3yDcUoNcn8frTXri9eq";"1.10028901"
"dFjqKTVM9Y9ohEPhmLt2KMvFt7kaoAwHQA";"1.10000001"
"dHBciPXNYXj64rLzUi2ohUAfzm3QGv827a";"1.09836801"
"dQFzd4MJpbLdjuzR3WsEXDQdMhc9bcXhxY";"1.09814073"
"dPsfjoaZETK7pipCdFnxo7LJhv1aeq6UbF";"1.09800001"
"dSyJ9SGoDLH5drDpRFoxeVwqtXHtwNzBEn";"1.09800001"
"dYk1NyDNGwoYrkVhb5CZaoVHtYBfyNZn8c";"1.09378401"
"dTeB3ij2rFuZCxu5CMYJXyg7XB7tjRiQNC";"1.09301301"
"dW2rn4FpUA1HLDwjBAQohEmMDH5NvrXffx";"1.09206665"
"dGE5DvaERMzT6t8HV2iPG96Y3cu48yBNQm";"1.09073701"
"dKbCzp4YRDT6hDh5WELof7hitPJSBWWhaE";"1.09027901"
"dTrpqfeDwGFMG3zpn8e2vy1hR4y6QTWdt4";"1.09021056"
"dYwi2Qi3UGnF5teC84ftEtddKk6uo6C3Vs";"1.08936301"
"dHo5xQycmrKk32B16hJXQwnX8zrsm77Qzd";"1.08916101"
"dbn8XZwNmCV4bYpMMzgYAASRSmbJQjgvMu";"1.08891301"
"dUDL7kdh6U3318XQJALRGP2cXF5jzMm6se";"1.08825616"
"dDuC1KxNYKEfgvCEVPuHVsoNrXWPcwf3JY";"1.08756274"
"dL4MQCWGvuz8dPak3RwgSx9cionLNFeXZ5";"1.08600001"
"dUbMKaypR4x9eKQeUfWk6dcbuZ7XHztpdv";"1.08518872"
"daCAQAjRiiwcNLHMr2scxfvPgdrvWfh8Fo";"1.08306541"
"dDZY5UyqcPTrYoATEThnRJyPZnfPfhaffo";"1.08242401"
"dZcdW5Me7cJ4iwCrXk4fofWducgWTebXyx";"1.08075701"
"dDWhTcDYm85Mfie9dfFGs8RedmoNydK9Hf";"1.07905601"
"dLVqEWNXEtsCDg1wDp9XCUyCinFayuM8p5";"1.07863626"
"dLtVESbasTgZ6Q27JGnSVbVGxvZ3TPSN9c";"1.07779271"
"dM1r1jrQxYDgNfKQQBq9vQWUqVFgZAgkhn";"1.07775096"
"dZTGg6nEUSym6Bb9fDVphXjiX6pdE3wEEa";"1.07674001"
"dSd5W89xyQEjku74oGnctPoCSdcyh8LCYN";"1.07649901"
"dQdeqCa2XujFtn1LEgQHvQYKKqSdYZ1sy6";"1.07626268"
"dWxXNWwfuCF3qg89hZpZxpaKAgErgUXkrh";"1.07565516"
"dWFtpe3BBZyhYqd82btFAgc3wE6EkefqLU";"1.07439044"
"dK5kd9GSuA9ScYK8r91oKRBFbeFLdZvJ2i";"1.07378401"
"dSwL9RdQBW4xyuDL9GakLRjKFdANHTWDWe";"1.07275401"
"dEbahPf9e1ZE7gDpLvDphzEXrVi93Za2Vy";"1.07191542"
"dc5aSYqJeePLfvYYAd237psqV52oWC3ycH";"1.06971501"
"dYCybzM9uhVvAcEB5ciUaQDueHTgYZMhQ8";"1.06692201"
"dS7sGC3tvgJufskBtxj97rB1uyfzt8PQbB";"1.06433701"
"daJgyHsNCuyEGbfMnJQg5P559RMai3Qu2Z";"1.06333301"
"dUhqo3Qriscv8UKFKxhtmCjvpHMQV3zWxX";"1.06300001"
"dK4ZrH6xWdNeezBdPePpbBZsxmKpfpzpGt";"1.06300001"
"dSyjmBM6CetJDGd1EjnL1ZMrZiQF4qrwv4";"1.06145475"
"dMA3Pj5yP9m3ZsbvqZ8ZT5LM4hLz6hJoZJ";"1.06039701"
"dKdLjwoASKNUBVVkSdpdfXbZBkffwPLQiE";"1.05913801"
"dJQWBbfGW4JfvnyBZQTBzvcBvGx81x6SVR";"1.05780301"
"dGtNzWoHNbxQ39Drb7oswFnsiDgjefxdMB";"1.05687201"
"dZr3kfqaLq3Y47nZH3MDNua6GS8A7G4REa";"1.05665224"
"dEA3hmfqwjQywBRnrxqrq2gQuBsG1HpESo";"1.05287133"
"dDeM8ZfLHuGSnz7kLDH2v5vA5Lhdfi9b3R";"1.05262143"
"dF8zwau39YEPZcYwKVCw9UPgvEPzQxeBQM";"1.05120301"
"dNzJqNtuBRiJJfstp44tPoyESeBzRuVAwj";"1.05116001"
"dT3wDxNToiUr38LEWwub4Kvg2x4TdbiUDM";"1.04863603"
"dTcA8WRAA1PH5AFmetD2MFpAT1N8rxGrwL";"1.04536301"
"dTVCN5P7UdnWp2UGhLvwWvk1PrQgthWpbX";"1.04529501"
"dVkTs1Hc9b2ZsgfmCkEYsBcT79kszMXJMJ";"1.04290113"
"dV8NkFxfkmnZcsCz2AYHAvw5gQyKheJmFo";"1.04283501"
"dTyRFSjTEofBGSqvjt93ForDrn7HqCKaVz";"1.04234601"
"dXKqP3FrGZA4uVng9NZvaHprimSU2sD8XV";"1.04161801"
"dWbkSsMR83LU9E3s2zjWiEpCbaSkkYVr4W";"1.04123401"
"da9oAu91owGDHrDNn9GEarNYpsZ275xSWJ";"1.04072601"
"dYf1xWo2xomQ6VSC9TwvNcRKdjhRfTNboy";"1.03841201"
"dL8YjmfkXC2w8fFrz8BbGdKnfSikwRs18o";"1.03826153"
"dPisYYQECJnyy4rubRjrVsDibUGJULJTZz";"1.03737101"
"daBSCSMixRJNvdW5ZmA2VdRCfBuzovLQYP";"1.03548601"
"dNJj8fBtVcDkJpRhvj35h9jkFLcD8pRV43";"1.03401401"
"dHFYLbeKN13ELZQcfuNu58d24BKvhwHgTm";"1.03300001"
"dLdEK9Nj3tQs9MHp1iQr6LybXXtuv8AmZC";"1.03258501"
"dW3ZdDBTBBJXdokuQMH69vi1mVGkJiTCv1";"1.03175401"
"dYkbFmvikoKXLsxkGhh1kDJffh9ePDeUjQ";"1.03150701"
"dTGyhXeuQMC6kGV2xUCPTL7SHJqhjPFGce";"1.03032001"
"dMSafsVfmB2bmF2BDpXjE1oH4hTxVrYnvj";"1.02980401"
"dRbiWRYAeaW4iaqFYFndW18HPzhuZiaRDr";"1.02787709"
"dRMxXs9onT5Lgm3j9prQjtbY2DcGbHtt3U";"1.02731101"
"dPbMCEV5VefoSP9gcPerR6wNiw9yZkraUL";"1.02607401"
"dTMjwMWjsUCayS2w7VAWqs1m3195VpVepX";"1.02542587"
"dMGVVS7SdGrKANCxmTtxFW4jVHx2KyUAmY";"1.02521101"
"dGLQwMVX42aMfR556535iUFd59uDiCBpPa";"1.02371801"
"dXxd7tKGkXkeNFTQDMagzon2kbTQceiBpH";"1.02198001"
"dKMX5XnTbGdE2F3pRHQwyBoMeMtsUGNaMh";"1.02191401"
"dG1uDGMsWnvC5JhFm6XGTh7auTsPS8yZSZ";"1.02092401"
"dW3j4EWaTUmfAscTSi6CxHmpBzFwMz57VC";"1.02030936"
"dWQyyww4KghTsWKAR7wNAit7egzBV1ytYP";"1.02004101"
"dUgZEUGED5GbEVrVTEmvy9AmNMYMW5FhYP";"1.01948601"
"dWgoCY4DamB6HXWx6fJDRgpiXnvdVLi1La";"1.01944301"
"dVz7Dsk91dMCasdka3Si8fM5G9msb7Fetw";"1.01839901"
"dbzLQJkwcqDNEQic5V7pHqbeX7UyPE1sNh";"1.01761201"
"dWv5DwQJqzypp4mYihsYYCbwgYRdrVwAMa";"1.01730201"
"dH71cndG2qP7YunK8q6czzJxJsERX9E4D6";"1.01641201"
"dJVXqd2e1m7zMAtu7PEG5uBBkGnFCPQTXS";"1.01600001"
"dWugoZfDDXjVHpqvkXTw5VYxcYMh5g8WYu";"1.01461101"
"dVzMx8uTCteZiZt3LNDxpqo2R8XQbM7i69";"1.01329501"
"dFhCvjcMLPTAU8iBnjW7XEMU7KpZbVimuF";"1.01249301"
"dPjcwfXbHMgECfdFJzE7ohNqehfR3kaGCz";"1.01235801"
"dcfhUnTtDSDpfoZSRj6oNTL3AQeaTHdT3P";"1.01102008"
"dDbzsnLHoeBryS43qZC62y74ivCKbdSeVT";"1.01100001"
"dESJ2S1uJkyDapTyR5r6sHor9HYyigBjrz";"1.01053601"
"dHd9RhHf64Eo1731ujJdm2PR8injcJkG13";"1.01050701"
"dESsRjV96c2mPAuFsgbPGnGYoCoYRqpyea";"1.00956901"
"daU8wq9Nfv1fFFWx9zAEtJYsrvUCMHNTPo";"1.00902801"
"dHfpTD6RfUrJjxwLb3UbXLY7cQWUnuzzvV";"1.00900001"
"dEDCscqGoKeqq15wDfYwFtRctJNjSSZdhP";"1.00900001"
"dMEKazSFFFWUyq1hkJn4Zvuyc1MekHJHtc";"1.00840401"
"dMBWBV7zNr1KjPj5hdUTUoSH3YGiBD4Lwe";"1.00736601"
"dbkVdmZ7cuiRKjfPuk2iDWNeWRvrKK7vFQ";"1.00721751"
"dXr63NdfWdWGSgGP9iEmai9ivRbS6rvxiw";"1.00682101"
"dX7s18HUnY1XVett7LLQqJW1xJiuReYeDb";"1.00671501"
"dVvNuhnB5rcXDqRGFdSpHPU5JEJqvWENf1";"1.00661801"
"dM55DEFEp73kSdLYt9jX3i1iufknYxAZJP";"1.00600701"
"dNWF7ibCEB2ds4TAoHxug1P2Yaxo5iRoiE";"1.00522301"
"dEtWVwu45nG8F1LfXcPmh1Wk4j7jaERbyz";"1.00512101"
"dWGuZ6xZmnDr8H56ENf7iYsi3qh7b2QjUi";"1.00500001"
"dGtsBYsoFLas7ts7kSSbaE77KUZVxSM3Ez";"1.00500001"
"dTyEemeCDubpFVsmyKgU9G2bkL42HoYVji";"1.00451801"
"dHwcP1rcp25ektbGoZd9Q9q13XofrTKjjM";"1.00400001"
"dGHK9Dc5CkzPnKaGzf567PkwhwBsoSNEFF";"1.00400001"
"dDRac28fEeWNLEq5JD2yZD8P6oNDBKygxg";"1.00379901"
"dQSkqFyC4YxXVfXrp1gHqdxSN3Ydr1qtQf";"1.00357701"
"dLon68KLSGLnZGZqmsPXDatg4QMEnb5Q3T";"1.00345181"
"dHjNboxEfrQDB5mck4swg3ZbpaVroJ7ysJ";"1.00336801"
"dV4RfMG4WZs3pZ8MQkpM1M8b6GDL5a9yFP";"1.00313101"
"davfCPgNb9d5REyfnn4kV9QgQ4nN9jTMAf";"1.00300001"
"dZv6LDPHXMhpVCwC5NYksVmGmWnLwKfiC4";"1.00200001"
"dXpw4JgjaggxKzZ45euAgruWoNqtqPCRmW";"1.00200001"
"dbxqgu7FtPZCwSMbbDTGgoSGrX7HvxPcCx";"1.00200001"
"dDoifmoqR9pPdJYMJK66VmxEW9PgrjqWEe";"1.00200001"
"dXWb47NXzg3FfiSdKi7RdMyFzUwxdbWXsa";"1.00165801"
"dKpajgbmyBJQpPjgq5SpD35vsvUEwKzbLj";"1.00126401"
"dKwi6CqHVUnNJckmnUVRBJjygJztZE4JXE";"1.00124901"
"dRtEW8oNHP66BrkSzXCmEoxQnZvsFHi7LQ";"1.00120801"
"dEsP6YsSW3HgxMHYnxBP7zJQNtYbASqvdQ";"1.00118401"
"davo3efUwYxFbxJf1pKLKFXKSUE57kGV6X";"1.00100601"
"dM9gJFaFZHHVdBBG2aovzETjw7kpTzuGEe";"1.00100001"
"dT3t7tZNuVrYMt8J177jug8oewGkgwaqvo";"1.00100001"
"dNmsHuRzLg2z2vdQL5bi5NRiVojzPgrPMv";"1.00100001"
"dGKvvK81pyWZSyc6eGXhp3714CgtZsEz3Z";"1.00100001"
"dG9EymUz2spgft1pcwkSebRQ8P7R9nYkMW";"1.00100001"
"dR6XQKRvLaT2oNC7vcbJmHAnoaAjN5VVrg";"1.00100001"
"dZmy5fbAMrTfZttq9u7nTkU1dBqEmtaYh6";"1.00100001"
"dEnNxc9mi5LkunXYFk9mq887xpKwbFoTMA";"1.00100001"
"dDwhUbSR1SnkWqaFCnQRYyQbvukx1qgL1t";"1.00100001"
"daAftDZHEoEivLsvFjEhiAEHXmfpNE1gVw";"1.00100001"
"dSt1nEsryP5fHGpJ4BgNfaiaRrXJqe74bw";"1.00100001"
"dV1AMNgPnRCYGBYUuHsyFjjrPZhjG6zCtg";"1.00100001"
"dFsi75jATewT921RAEFX91YaumVTY2LWNF";"1.00100001"
"dVwkXVkuMkXdMvfiuBAsVVb6U751mSPbpx";"1.00100001"
"dENgAyr2FPqbUih6gKJrRCyXp8uEzvTTJH";"1.00097741"
"dHRoryrDhhSNffe3bz6AnTBs13VwojgpP1";"1.00084701"
"dHScRHWWeKmhhVJyv9Gt4j7y8mpzkEwQAN";"1.00080601"
"dQf1Q2X2WaRHaDSbP7Uq3nLaGkeDn3EXbv";"1.00071151"
"dHPTt3XBcedP9qEWggb2NrAaHHAUztqfbC";"1.00054246"
"dEz4CjxT49SKwGR5w8DjBoSyTnFYjgnmYn";"1.00020417"
"dStZ4FNoG7w5KAiqTR2TF9u1NeismhbS59";"1.00018901"
"dLp1tNfuVwfYHX76hvJr3i5cmp5bXw8NkD";"1.0001001"
"dc4orviHeZ8jSen3ohisSKTcBDF3LLfJn1";"1.00001901"
"dHhWkWvaabH5fYpCv2Btp3N8JCtNSf79LY";"1.00001001"
"dNrG3L9wSkyoC8MmuN2hTuZGCqFedmVHoL";"1.00001001"
"dSXgaD52qae3BKZP3MJMSmQp567ij3x9vn";"1.00001001"
"dHAnrQDhC288c4e1W8f6PzDy33PxzegoFp";"1.00001001"
"dTMb6Fp4bGcEx2v2CbGkrwsMpDZ8dsuNjG";"1.00001001"
"dPSia3dMBanxy3XtGN7cnFXB59QT7FVpME";"1.00001001"
"davyJsPhhUKnjuYHJvWikRc5vgfXQzovaX";"1.00001001"
"dZorB3zr4YBaZx8Y967aDgJRSgZF92c2NZ";"1.00001001"
"daLz56zNoih9emZn9QRa8atAorFr33Zs2x";"1.00001001"
"dVdmrFUph83C2DbXs4H9LtmRWEHYLgorKF";"1.00001001"
"dVv3hvHDda7sa1YSW73Hx62NvDUdRJDWtA";"1.00001001"
"dZbSYttUuJoK7C6aQZRNWvAmfP3zutbGN1";"1.00001001"
"dM891UNtADERXCZwTaT1ofXQZyVEBYGSy1";"1.00001001"
"dMKfVckyh7vtvZRBtaqwmXjGKuNsz9meFe";"1.00001001"
"daMEhfjHxUXHYvBH5xf9d83x4i19BXyLKS";"1.00001001"
"dFNMKPk7zChvEbvKsFgRcrAzDC1eLwLdeB";"1.00001001"
"dVGnbei1GakVDWk9ucS22JNVSEuU9nouq2";"1.00001001"
"dFY7E2TeN3uEFoe6zEnktH5bRsJ3Q5J34S";"1.00001001"
"dRDdHV7pnZUGSmaMSAvevvVswFhn3GjZBW";"1.00001001"
"dHubuMGuERsnH2UDcLnNzkgoeKivtCrj3h";"1.00001001"
"dGuFj9THTJyP2VD9FGA1CrSgnp3wwC6VzC";"1.00001001"
"dRkr61JRUG8uLd1Jcy4rQ9CjDBXeL1dane";"1.00001001"
"dPD53gmYJaJzGvpQYdh6Qziwd72VT2BUuj";"1.00001001"
"dVyQ8TSUAXYDzRGpaTGiXUZMKa5sRUkdZX";"1.00001001"
"dLmSXNVogwxHUuJtwZgDLPtfonUyxXZWSy";"1.00001001"
"dLQRLnW2hKuQtMsX1NxVCf2pdhUrxZuq3V";"1.00001001"
"dLEFP775hVokhjaeqcQ3FgsG9c7whhXm9K";"1.00001001"
"dXLurorvstjj46TpfQKmXEzabV2s9LBQY5";"1.00001001"
"dZHPAqgyrs1ap3Trzvd7dyTsN9nSCeDFtU";"1.00001001"
"dS2uBrxs1QVgudBsy2pabAfJmd42nqdGJw";"1.00001001"
"dTWLPanDTwcGHRDuM2ZKayLiZ5YxtTCN2L";"1.00001001"
"dZBSdisK2Dyf6ziWFGDSiUN3gYMWtdfUAf";"1.00001001"
"dLNaRisFiu2pnALQKsKcKyV42a4ThkvWgB";"1.00001001"
"dVteYjE8hWvvSAUiypD65CVXkQZxNVD3bu";"1.00001001"
"dcKAFJ14s4qWs3acfb1ywaxFTMNkeKpKY3";"1.00001001"
"dbGVqojuXTSepdaPZZA3QiPcLVd1PrKp48";"1.00001001"
"dZ7oexA9wYUNTvY6HZfgmvpo9poHecUdKM";"1.00001001"
"dDcVNCfcpvRmQMSE4AiVERtFc857s4CJkN";"1.00001001"
"dbaXC5ZEQN2WZctpAq2bGMNNTVVrQ2i6DF";"1.00001001"
"daQzeWoVnC9VDpVHctcCVoqofAsPVXsK1H";"1.00001001"
"dDiRAsW3tXvnHBZJ9cfV8N5eeYrdA9oZhp";"1.00001001"
"dQA4mDXujAaPvS8Lj32pZb9nevG19Fp4jo";"1.00001001"
"darZamZAvQW5p9rpZdKBBdauXdogobAXEQ";"1.00001001"
"dW5VQyjbLJnWBMu6wFnVW6hsqLo9uQvk58";"1.00001001"
"dPb58mg7rKmNx3KgSDRUED1y9m5g7HnzV6";"1.00001001"
"dQLcj7CkkEcubZB8EBvffFmcSDRXoesMg6";"1.00001001"
"dGCecVqw9AMBfbsGxPGxh2Vbqny5PPUbph";"1.00001001"
"dFXgvUcQjfQQccQL2hQVK7F8FumTuzTasF";"1.00001001"
"dNU5CfJy8sbFQj1WTUVnS2fUqzhYKe2Pv1";"1.00001001"
"dE6aVbJsPoCQnyCf4GSguiuZLHMK6zNXXc";"1.00001001"
"dcNaNuUwPJgU1Bcd3dSmR8G7ycan9FF6Sg";"1.00001001"
"dYFEcS6MrbPkzGcLEE6BTwVs1bC4p6SDE1";"1.00001001"
"dYRfUWi4Zir63CT1PgzC1hDC4voNRq5ARA";"1.00001001"
"dGBD11k5LKt6Ap1mpkn2h5xnb8xp6upQCK";"1.00001001"
"dVmikrAZK4R32gnnRnBiPdVsfj48KE8Qas";"1.00001001"
"dHUoRGnEHwiN41HoBSPeRSGLgjwRuhbw3d";"1.00001001"
"dQwzPYMJnUqTddQzUuDq6Mx1roDZDWAynV";"1.00001001"
"dbKhvDB6kLQbna6BZvLqPT76j3Ntf6wKVU";"1.00000001"
"dK6iBYkhqDfvUQUWPjA7HtTesKD5pEWz1D";"1.00000001"
"dGMNRNUDGkasCoAR4Y3brXbytWvvs1VDs5";"1.00000001"
"dXakcgr7wUHLchbZvdmJKZjNmoCWbmxuk5";"1.00000001"
"dbSUeekg4EZbbewrvcpTwLc3w7XHGJWUCh";"1.00000001"
"dM2LN7jkJS69smGsW6gGYLpzNgJZqjJRDd";"1.00000001"
"dPFhQhhcTyx6CMMD8VmVUdcwgHuJtwgdTN";"1.00000001"
"dHSDygVpKjEAmZizaAgUynjAiNWAXARTLi";"1.00000001"
"dTo8KHD7nn1udStPmwWD9Ffq4rWRhbN3qL";"1.00000001"
"dXwQX6c8At7HrmdhzyAgpYZyZkFVcacWmC";"1.00000001"
"dUhUaF9Bj172tpUvdy4uYgYaz1AjLKPFnc";"1.00000001"
"dEfLMb39hNEGgh1Z4zYayGmVGLQyWNLYw6";"1.00000001"
"dSWabAtCT3ni5ZvYjuGbU4MgXXCZRo1Mpw";"1.00000001"
"dRd7eWeDwQYkxcTWFoRwSVYCuVqrcdEgeC";"1.00000001"
"dQKh1iH9YsoDt6pRNsrBihmryXWUHcP8eX";"1.00000001"
"dKVgAqSsMZPNDjamPEaZ33ciH39x81BxAh";"1.00000001"
"dFDE9kHezg6Yf7KKt7dq2mUinxWuMw16ys";"1.00000001"
"dMeT1HbBuVx3UVYc6RTU4RhCDqPbHth7PQ";"1.00000001"
"dMbwMRxGqDyQ761U29R8BRvDNeEXpP5ubE";"1.00000001"
